mal_id,aired_from,aired_to,duration,episodes,genres,popularity,premiered,rank,rating,score,scored_by,source,status,studios,synopsis,title,title_english,type
6512,2009-10-02,2009-12-18,24 min ,12,"['Harem', 'Comedy', 'Romance']",602,Fall 2009,2628,PG-13 - Teens 13 or older,7.22,111944,Manga,Finished Airing,"[{'mal_id': 48, 'name': 'AIC'}]","Junpei Kousaka is a second-year high school student who has an allergy for cats—a predicament that has made him hate cats and everything related to them. Unfortunately for him, though, he is surrounded by cat lovers: his family, his estranged childhood friend, and even his crush Kaede Mizuno. One day, while returning home from school, Junpei nonchalantly attempts to kick an empty can into the trash, but miserably misses. Instead of making it to the garbage, the can ends up breaking off the head of a cat deity statue. That fateful day, he is cursed with the ability to understand cat speech. However, he must keep his curse a secret from everyone else, because anyone who finds out will become more accident-prone and share the same fate as him. With the guidance of his cat Nyamsus and with no other choice left, Junpei now has to do a hundred good deeds for cats to lift the curse. If he is unable to complete this task, he will turn into a cat, and considering his allergy, that would be a death sentence for him! [Written by MAL Rewrite]",Nyan Koi!,Nyan Koi!,TV
6525,2009-05-14,2009-08-11,5 min ,10,"['Slice of Life', 'Comedy']",7995,Spring 2009,9864,G - All Ages,5.25,668,Original,Finished Airing,[],Slice of life comedy about pitfalls of Japanese society.,Peeping Life,Peeping Life: The Perfect Edition,TV
6547,2010-04-03,2010-06-26,24 min ,13,"['Action', 'Comedy', 'Drama', 'School', 'Supernatural']",12,Spring 2010,319,PG-13 - Teens 13 or older,8.18,892111,Original,Finished Airing,"[{'mal_id': 132, 'name': 'P.A. Works'}]","Otonashi awakens only to learn he is dead. A rifle-toting girl named Yuri explains that they are in the afterlife, and Otonashi realizes the only thing he can remember about himself is his name. Yuri tells him that she leads the Shinda Sekai Sensen (Afterlife Battlefront) and wages war against a girl named Tenshi. Unable to believe Yuri's claims that Tenshi is evil, Otonashi attempts to speak with her, but the encounter doesn't go as he intended. Otonashi decides to join the SSS and battle Tenshi, but he finds himself oddly drawn to her. While trying to regain his memories and understand Tenshi, he gradually unravels the mysteries of the afterlife. [Written by MAL Rewrite]",Angel Beats!,Angel Beats!,TV
656,2005-08-28,2005-09-04,24 min ,2,"['Romance', 'Supernatural', 'Comedy', 'Historical', 'Drama']",2541,,2131,PG-13 - Teens 13 or older,7.34,21795,Visual novel,Finished Airing,"[{'mal_id': 2, 'name': 'Kyoto Animation'}]","An extension of the summer-arc in the Air TV-series, showing more of what happened during Kanna's, Ryuya's and Uraha's journey to find Kanna's mother.",Air in Summer,Air in Summer,Special
6560,2000-01-03,2001-12-28,4 min ,39,"['Comedy', 'Dementia']",5928,Winter 2000,3119,R - 17+ (violence & profanity),7.11,1939,Original,Finished Airing,"[{'mal_id': 22, 'name': 'Nippon Animation'}]","Popee the Performer deals with a circus that operates in the middle of the desert. Each episode deals with the small cast of characters attempting at times to rehearse their performances, but it usually dissolves into the characters trying to humorously destroy each other in the usual cartoon manner. The star of the show, Popee, is a clown in an odd red-striped jumpsuit and bunny ears. He is adept at juggling, being a clown, pulling large knives and small bombs out of thin air. He is not adept at ever succeeding in his nefarious plans to hurt his poor assistant or the owner of the circus. His mischievous nature is the driving force of each episode. (Source: animefringe.com)",Popee the Performer,Popee the Clown,TV
6571,1999-08-01,1999-10-01,5 min ,12,"['Comedy', 'Romance', 'Slice of Life']",10335,Summer 1999,8123,PG-13 - Teens 13 or older,5.95,122,Manga,Finished Airing,"[{'mal_id': 6, 'name': 'Gainax'}]","Koume is a new Office Lady (OL), an employee of Caramel Ribbon, Inc., a firm of designers. This is the story of her days and nights, complete with humor unique to Osaka. Seen from outside, Kansai doesn't seem like the rest of Japan. Watching this show will make you an expert, even if you know nothing about the area right now. It's a humorous tale of life in a Japanese company, with Koume, her effeminate boss, and Kimi, a one-time girl gang member, as they try to sell (supposedly) new and fresh designs. The voice actors also come from Kansai, ensuring authenticity. (Source: AniDB)",Koume-chan ga Iku!,Here Comes Koume!,TV
6573,2009-10-09,2009-12-25,24 min ,12,"['Action', 'Sci-Fi', 'Mystery', 'Super Power']",347,Fall 2009,1582,R - 17+ (violence & profanity),7.49,192552,Original,Finished Airing,"[{'mal_id': 4, 'name': 'Bones'}]","One night, as meteors streak across the star-studded sky, Shion Pavlichenko becomes a Contractor. Despite her brother's transformation, Shion's twin sister Suou continues to live a fairly ordinary life, attending middle school with her friends and getting caught up in the awkwardness of growing up. However, everything changes when her home is invaded by a masked man cloaked in black, destroying any sense of normality she once had. Revealed to possess latent Contractor abilities of her own, Suou is caught between family, friends, and her own sense of purpose as she ventures into the ruthless world of cutthroats and espionage that Contractors call home. Meanwhile in Tokyo, investigation surrounding Hell's Gate's sudden collapse is underway, and prophetic signs of doom point in the direction of a silver-haired doll. [Written by MAL Rewrite]",Darker than Black: Ryuusei no Gemini,Darker than Black: Gemini of the Meteor,TV
6574,2010-01-11,2010-03-29,24 min ,12,"['Slice of Life', 'Comedy', 'Seinen']",1818,Winter 2010,2234,PG-13 - Teens 13 or older,7.32,27054,Manga,Finished Airing,"[{'mal_id': 6, 'name': 'Gainax'}]","Anzu goes to a kindergarten with her friends, the shy Koume and the eccentric Hiiragi. Together they try to attract attention from their caretaker Tsuchida. However, he is clearly more interested in the pretty Yamamoto who supervises the class next door.",Hanamaru Youchien,Hanamaru Kindergarten,TV
6582,2009-10-03,2010-03-27,13 min ,26,"['Comedy', 'Parody', 'Seinen', 'Super Power']",5528,Fall 2009,646,PG-13 - Teens 13 or older,7.91,2955,Manga,Finished Airing,"[{'mal_id': 88, 'name': 'AIC A.S.T.A.'}]",The second season of Tentai Senshi Sunred.,Tentai Senshi Sunred 2nd Season,,TV
6586,2009-10-04,2010-09-26,24 min ,50,"['Kids', 'School', 'Shoujo']",1870,Fall 2009,653,G - All Ages,7.9,28002,Manga,Finished Airing,"[{'mal_id': 1, 'name': 'Studio Pierrot'}, {'mal_id': 101, 'name': 'Studio Hibari'}]","Aside from her deep passion for eating cakes, the clumsy Ichigo Amano has never been successful at anything. After an encounter with Henri Lucas, a famous patissier, Ichigo's amazing tasting abilities—although unbeknownst to her—are discovered. Recognizing her talent, Henri offers her the chance to attend St. Marie Academy, a prestigious culinary school which specializes in desserts. In spite of the fact that she is a beginner lacking skills, thanks to Henri's recommendation, Ichigo is placed in the topmost group with the ""Sweets Princes."" The princes, famous throughout the school for their magical treats, are Sennosuke Andou, an expert in traditional Japanese sweets; Satsuki Hanabusa, with a flair for candied flowers; and Makoto Kashino, a gifted chocolatier. Ichigo and the Sweets Princes, each accompanied by their ""Sweets Spirits""—fairies who make patissiers' dreams come true—all work towards their goals in the competitive world of sweets. [Written by MAL Rewrite]",Yume-iro Pâtissière,,TV
6591,2007-01-01,,2 min,1,"['Historical', 'Romance']",3982,,876,G - All Ages,7.77,5971,Manga,Finished Airing,[],The last scene of the 10 Years Special DVD BOX released in Japan in 2007. Follows the manga's ending.,Rurouni Kenshin DVD-BOX Special Ending,Samurai X DVD-BOX Special Ending,Special
6594,2010-01-26,2010-12-11,50 min ,12,"['Action', 'Adventure', 'Historical', 'Martial Arts', 'Romance']",271,Winter 2010,158,R - 17+ (violence & profanity),8.38,157989,Light novel,Finished Airing,"[{'mal_id': 314, 'name': 'White Fox'}]","In an Edo-era Japan lush with a variety of sword-fighting styles, Shichika Yasuri practices the most unique one: Kyotouryuu, a technique in which the user's own body is wielded as a blade. The enigmatic seventh head of the Kyotouryuu school, Shichika lives quietly in exile with his sister Nanami until one day—the wildly ambitious strategist Togame barges into their lives. Togame brazenly requests that Shichika help in her mission to collect twelve unique swords, known as the ""Deviant Blades,"" for the shogunate. Shichika accepts, interested in the girl herself rather than petty politics, and thus sets out on a journey. Standing in their way are the fierce wielders of these legendary weapons as well as other power-hungry entities who seek to thwart Togame's objective. In order to prevail against their enemies, the duo must become an unbreakable team as they forge ahead on a path of uncertainty and peril. [Written by MAL Rewrite]",Katanagatari,Katanagatari,TV
66,2002-04-09,2002-10-01,24 min ,26,"['Slice of Life', 'Comedy', 'School']",501,Spring 2002,530,PG-13 - Teens 13 or older,7.99,113265,4-koma manga,Finished Airing,"[{'mal_id': 7, 'name': 'J.C.Staff'}]","Chiyo Mihama begins her high school career as one of the strangest students in her freshman class—a tiny, 10-year-old academic prodigy with a fondness for plush dolls and homemade cooking. But her homeroom teacher, Yukari Tanizaki, is the kind of person who would hijack a student's bike to avoid being late, so ""strange"" is a relative word. There certainly isn't a shortage of peculiar girls in Yukari-sensei's homeroom class. Accompanying Chiyo are students like Tomo Takino, an energetic tomboy with more enthusiasm than brains; Koyomi Mizuhara, Tomo's best friend whose temper has a fuse shorter than Chiyo; and Sakaki, a tall, athletic beauty whose intimidating looks hide a gentle personality and a painful obsession with cats. In addition, transfer student Ayumu Kasuga, a girl with her head stuck in the clouds, fits right in with the rest of the girls—and she has a few interesting theories about Chiyo's pigtails! Together, this lovable group of girls experience the ups and downs of school life, their many adventures filled with constant laughter, surreal absurdity, and occasionally even touching commentary on the bittersweet, temporal nature of high school. [Written by MAL Rewrite]",Azumanga Daioh,Azumanga Daioh: The Animation,TV
6609,2006-09-08,2007-05-11,23 min ,26,"['Comedy', 'Parody', 'Romance']",4644,Fall 2006,5628,G - All Ages,6.53,5357,Unknown,Finished Airing,[],"Pucca is the young daughter of a Chinese noodle house owner and she is hopelessly in love with the ninja Garu. He tries desperately to avoid Pucca's advances and usually does not return her affection. This results in many comical situations as Pucca goes to great lengths just to steal a kiss from Garu. Expect to see lots of ""funny love"" antics involving everything from noodles to deadly ninjas. (Source: TV.com)",Pucca,,TV
6624,2009-03-14,,1 hr 1 min,1,"['Action', 'Mystery', 'Romance', 'Super Power', 'Thriller']",2533,,1237,R - 17+ (violence & profanity),7.61,15239,Light novel,Finished Airing,"[{'mal_id': 43, 'name': 'ufotable'}]","In August of 1995, Mikiya Kokutou meets a young kimono-clad woman named Shiki Ryougi. When he finds out that they go to the same school, he attempts to befriend her. Though her upbringing is unconventional and she herself is strange, Mikiya is not deterred, and Shiki gradually opens up to him. But Mikiya's life will be changed forever by this simple meeting, and in ways that he never imagined, as he begins to see a deadly side to his new friend... [Written by MAL Rewrite]",Kara no Kyoukai Remix: Gate of Seventh Heaven,the Garden of sinners Remix -Gate of seventh heaven-,Movie
6628,2007-04-21,,3 min,1,['Comedy'],6631,,7143,G - All Ages,6.2,1852,Unknown,Finished Airing,[],"Played at Dengeki Bunko's Movie Festival on 21 April 2007 before the Shakugan no Shana, Inukami! and Kino no Tabi movies. It was later released on DVD and sold at Dengeki's 15th Anniversary event.",Dengeki Bunko 2007 Movie Festival Special,,Special
6634,2010-07-11,2010-09-26,24 min ,12,"['Action', 'Historical', 'Martial Arts', 'Samurai', 'Super Power']",1903,Summer 2010,1323,PG-13 - Teens 13 or older,7.58,27546,Game,Finished Airing,"[{'mal_id': 10, 'name': 'Production I.G'}]","The deadly confrontation with the Devil King, Oda Nobunaga is over, but the struggle for supremacy continues in Warring Countries-era Japan, as the armies of Takeda Shingen and Uesugi Kenshin repeatedly engage battle at Kawanakajima. Meanwhile, on the easternmost side of the battlefield, two outstanding characters bound by destiny—one clad in azure and the other in crimson—are about to clash in a long-awaited, decisive duel. Then a sudden dispatch informs that a huge army has surrounded the forces of Takeda, Uesugi and Date at Kakanakajima. Their leader is Toyotomi Hideyoshi, the man who inherited Nobunaga's dreams and ambitions, and who is now going to bring havoc over Japan once again! (Source: Production I.G)",Sengoku Basara Two,Sengoku Basara: Samurai Kings 2,TV
